Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score,Confidence_Rating,System_Evaluation
VistaLabs12,E-commerce,Direct Sales,Medium,248565,24,5,A blockchain-enabled Direct Sales infrastructure serving medium market needs.,95.0,1,0.65,0.65,0.65,0.65,0.65,5.33,95.0,Very Strong Potential
KappaCapital66,Food & Beverage,Freemium,Large,14879,336,8,A next-generation Freemium service serving large market needs.,92.98,1,0.0,0.0,0.0,0.0,0.0,6.63,92.98,Very Strong Potential
XiGroup48,Energy,Freemium,Large,2372920,2,6,An AI-powered Freemium ecosystem serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.21,95.0,Very Strong Potential
SigmaAI29,Technology,Subscription,Medium,120671,39,8,A next-generation Subscription ecosystem serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.37,95.0,Very Strong Potential
TrekCapital75,Technology,Subscription,Medium,36440,12,20,A blockchain-enabled Subscription platform serving medium market needs.,95.0,1,0.35,0.35,0.35,0.35,0.35,5.17,95.0,Very Strong Potential
EmeraldTech82,E-commerce,Marketplace,Medium,88612,28,5,An AI-powered Marketplace ecosystem targeting medium enterprises.,95.0,1,1.2,1.2,1.2,1.2,1.2,5.6,95.0,Very Strong Potential
TrekInnovations56,E-commerce,B2B,Small,139633,18,1,A data-driven B2B toolkit targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.48,95.0,Very Strong Potential
DeltaWave37,Healthcare,Marketplace,Small,6410539,87,0,An innovative Marketplace solution serving small market needs.,94.68,1,0.52,0.52,0.52,0.52,0.52,5.58,94.68,Very Strong Potential
XenonZephyr31,Technology,Franchise,Medium,951063,11,4,A blockchain-enabled Franchise service serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.74,95.0,Very Strong Potential
ZenSolutions30,Real Estate,Marketplace,Medium,7426009,4,3,A cutting-edge Marketplace ecosystem targeting medium enterprises.,93.57,1,0.68,0.68,0.68,0.68,0.68,6.77,93.57,Very Strong Potential
ZetaWorks60,Finance,B2B,Large,72898,500,6,A next-generation B2B service serving large market needs.,93.42,1,0.0,0.0,0.0,0.0,0.0,6.19,93.42,Very Strong Potential
NexusData46,Education,C2C,Medium,239760,1,5,A mobile-first C2C infrastructure targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.55,95.0,Very Strong Potential
IlluminateCore68,Technology,B2C,Medium,68595,16,12,A data-driven B2C toolkit targeting medium enterprises.,93.01,1,0.0,0.0,0.0,0.0,0.0,6.27,93.01,Very Strong Potential
VirtuPartners84,E-commerce,Direct Sales,Small,28371,17,4,A cutting-edge Direct Sales platform serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.63,95.0,Very Strong Potential
PulseZephyr44,Healthcare,C2C,Small,15577,4,4,A blockchain-enabled C2C ecosystem targeting small enterprises.,93.63,1,0.0,0.0,0.0,0.0,0.0,5.37,93.63,Very Strong Potential
TrekInnovations85,Healthcare,Advertising,Large,325130,15,9,A cloud-based Advertising infrastructure targeting large enterprises.,93.91,1,0.23,0.23,0.23,0.23,0.23,6.21,93.91,Very Strong Potential
VertexAI33,Technology,B2B,Medium,58960,5,32,A next-generation B2B toolkit serving medium market needs.,93.7,1,0.0,0.0,0.0,0.0,0.0,5.53,93.7,Very Strong Potential
EmeraldKinetic74,Finance,Marketplace,Medium,3638273,4,1,An innovative Marketplace infrastructure targeting medium enterprises.,95.0,1,0.05,0.05,0.05,0.05,0.05,5.03,95.0,Very Strong Potential
UpsilonKinetic15,Technology,B2B,Medium,341136,43,1,A cloud-based B2B infrastructure serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.71,95.0,Very Strong Potential
SparkAI83,Education,SaaS,Small,42444,36,7,An AI-powered SaaS toolkit targeting small enterprises.,93.66,1,0.0,0.0,0.0,0.0,0.0,5.53,93.66,Very Strong Potential
GammaVentures80,Technology,C2C,Large,133555,20,0,A blockchain-enabled C2C solution serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.22,95.0,Very Strong Potential
TrekZephyr39,Manufacturing,B2B,Large,124417,91,7,A next-generation B2B solution targeting large enterprises.,92.96,1,0.0,0.0,0.0,0.0,0.0,6.44,92.96,Very Strong Potential
EpsilonZephyr83,Real Estate,SaaS,Small,115394,53,4,A blockchain-enabled SaaS service targeting small enterprises.,95.0,1,1.44,1.44,1.44,1.44,1.44,5.72,95.0,Very Strong Potential
GammaKinetic35,Energy,SaaS,Small,41436542,22,10,An innovative SaaS infrastructure targeting small enterprises.,94.72,1,1.07,1.07,1.07,1.07,1.07,5.82,94.72,Very Strong Potential
ThetaFlow15,Technology,Direct Sales,Medium,1367787,453,1,An AI-powered Direct Sales infrastructure serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.54,95.0,Very Strong Potential
TrekSolutions75,Healthcare,Freemium,Small,480389,5,5,A mobile-first Freemium solution serving small market needs.,95.0,1,0.53,0.53,0.53,0.53,0.53,5.26,95.0,Very Strong Potential
SigmaCeleste15,Technology,Advertising,Medium,252563,2,11,A cloud-based Advertising ecosystem serving medium market needs.,93.33,1,0.03,0.03,0.03,0.03,0.03,6.68,93.33,Very Strong Potential
QuartzSolutions54,Healthcare,B2C,Small,1188155,5,3,A next-generation B2C toolkit targeting small enterprises.,93.34,1,0.38,0.38,0.38,0.38,0.38,6.85,93.34,Very Strong Potential
AstraWorks48,Transportation,B2B,Large,199056,18,10,A mobile-first B2B service targeting large enterprises.,95.0,1,0.91,0.91,0.91,0.91,0.91,5.45,95.0,Very Strong Potential
OmegaCore77,Manufacturing,B2C,Small,697189,62,16,A mobile-first B2C solution serving small market needs.,94.75,1,0.0,0.0,0.0,0.0,0.0,4.79,94.75,Very Strong Potential
IlluminateCloud71,Healthcare,C2C,Large,17546,28,1,A next-generation C2C ecosystem targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.76,95.0,Very Strong Potential
NexusPartners11,Real Estate,Franchise,Small,13875581,92,5,An innovative Franchise toolkit serving small market needs.,95.0,1,1.76,1.76,1.76,1.76,1.76,5.88,95.0,Very Strong Potential
XiCapital82,Retail,Freemium,Large,1547346,13,3,A cloud-based Freemium infrastructure targeting large enterprises.,93.79,1,0.05,0.05,0.05,0.05,0.05,6.23,93.79,Very Strong Potential
NuAnalytics21,Food & Beverage,Freemium,Large,116136,44,40,A cutting-edge Freemium infrastructure serving large market needs.,94.87,1,0.19,0.19,0.19,0.19,0.19,5.23,94.87,Very Strong Potential
DeltaCore73,Healthcare,Freemium,Large,582005,97,7,A blockchain-enabled Freemium platform targeting large enterprises.,95.0,1,0.15,0.15,0.15,0.15,0.15,5.08,95.0,Very Strong Potential
QuartzAnalytics26,Finance,Franchise,Medium,2965362,96,2,An innovative Franchise service targeting medium enterprises.,95.0,1,1.42,1.42,1.42,1.42,1.42,5.71,95.0,Very Strong Potential
DeltaVentures20,Technology,Franchise,Medium,514388,1,9,A data-driven Franchise service serving medium market needs.,95.0,1,1.83,1.83,1.83,1.83,1.83,5.91,95.0,Very Strong Potential
VirtuDynamics84,Technology,B2C,Small,206146,26,34,A next-generation B2C solution targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.36,95.0,Very Strong Potential
BetaSync29,Energy,Advertising,Large,616942,14,15,A next-generation Advertising service targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.7,95.0,Very Strong Potential
EmeraldSolutions16,Transportation,Marketplace,Medium,270412,11,4,A blockchain-enabled Marketplace infrastructure serving medium market needs.,93.36,1,0.0,0.0,0.0,0.0,0.0,6.12,93.36,Very Strong Potential
PhiCapital79,Retail,SaaS,Medium,12182,3,3,An innovative SaaS solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.47,95.0,Very Strong Potential
NovaFlow98,Finance,B2B,Large,53139,4,3,A cutting-edge B2B service targeting large enterprises.,95.0,1,1.63,1.63,1.63,1.63,1.63,5.82,95.0,Very Strong Potential
LuminaTech14,Finance,B2B,Large,299195,30,39,A data-driven B2B toolkit targeting large enterprises.,94.51,1,0.92,0.92,0.92,0.92,0.92,5.95,94.51,Very Strong Potential
NovaCeleste81,Technology,B2B,Large,272415,34,5,A blockchain-enabled B2B infrastructure serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.45,95.0,Very Strong Potential
SonicFlow37,Technology,Marketplace,Small,499891,45,26,A blockchain-enabled Marketplace toolkit serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.46,95.0,Very Strong Potential
IlluminateFlow83,Healthcare,SaaS,Large,69060,21,12,A blockchain-enabled SaaS solution targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.02,95.0,Very Strong Potential
SonicNebula31,Technology,C2C,Small,58062,3,9,A blockchain-enabled C2C infrastructure targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.71,95.0,Very Strong Potential
PiLabs76,E-commerce,Subscription,Medium,496067,15,36,A blockchain-enabled Subscription platform targeting medium enterprises.,95.0,1,0.99,0.99,0.99,0.99,0.99,5.5,95.0,Very Strong Potential
NovaZephyr70,Technology,Franchise,Medium,369360,3,39,A next-generation Franchise toolkit targeting medium enterprises.,95.0,1,1.46,1.46,1.46,1.46,1.46,5.73,95.0,Very Strong Potential
AlphaPartners52,Finance,B2G,Small,985116,1,13,An AI-powered B2G solution serving small market needs.,93.54,1,1.61,1.61,1.61,1.61,1.61,7.26,93.54,Very Strong Potential
SigmaCeleste72,Energy,Marketplace,Medium,406353,2,15,A cutting-edge Marketplace platform targeting medium enterprises.,93.28,1,1.27,1.27,1.27,1.27,1.27,7.36,93.28,Very Strong Potential
RhoAI62,Technology,B2B,Medium,391252,16,3,A blockchain-enabled B2B solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.31,95.0,Very Strong Potential
SigmaGroup79,E-commerce,C2C,Small,104589,39,9,An innovative C2C infrastructure targeting small enterprises.,94.82,1,0.0,0.0,0.0,0.0,0.0,4.74,94.82,Very Strong Potential
PiDynamics31,Technology,B2G,Medium,92031,36,4,A cutting-edge B2G platform targeting medium enterprises.,93.87,1,0.98,0.98,0.98,0.98,0.98,6.62,93.87,Very Strong Potential
VistaKinetic20,Energy,Franchise,Small,202440,10,30,An AI-powered Franchise infrastructure serving small market needs.,92.69,1,0.0,0.0,0.0,0.0,0.0,6.7,92.69,Very Strong Potential
GammaZephyr96,Finance,SaaS,Small,16040825,3,1,A mobile-first SaaS infrastructure targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.16,95.0,Very Strong Potential
LighthouseDynamics74,Technology,Direct Sales,Small,20031,1,23,A next-generation Direct Sales ecosystem serving small market needs.,94.84,1,0.0,0.0,0.0,0.0,0.0,4.24,94.84,Very Strong Potential
LuminaKinetic18,Healthcare,Subscription,Medium,10601,6,5,An AI-powered Subscription solution targeting medium enterprises.,95.0,1,0.6,0.6,0.6,0.6,0.6,5.3,95.0,Very Strong Potential
OmegaWorks43,Technology,Marketplace,Small,796053,1,3,An AI-powered Marketplace solution serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.75,95.0,Very Strong Potential
VirtuKinetic83,Healthcare,Freemium,Medium,81461,3,8,A next-generation Freemium platform targeting medium enterprises.,95.0,1,1.14,1.14,1.14,1.14,1.14,5.57,95.0,Very Strong Potential
IlluminateCore95,Energy,Direct Sales,Medium,701412,75,5,An AI-powered Direct Sales solution targeting medium enterprises.,94.02,1,0.45,0.45,0.45,0.45,0.45,6.2,94.02,Very Strong Potential
NexusSystems40,Retail,B2B,Small,34870,4,5,A mobile-first B2B ecosystem serving small market needs.,93.21,1,0.76,0.76,0.76,0.76,0.76,7.17,93.21,Very Strong Potential
LuminaVentures88,Technology,C2C,Large,18534399,22,2,An AI-powered C2C service targeting large enterprises.,94.32,1,0.0,0.0,0.0,0.0,0.0,5.21,94.32,Very Strong Potential
LighthouseAnalytics70,Technology,Franchise,Large,167315,4,5,A next-generation Franchise solution targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.98,95.0,Very Strong Potential
DeltaZephyr71,Technology,B2G,Large,231418,33,8,A cutting-edge B2G ecosystem targeting large enterprises.,93.65,1,1.07,1.07,1.07,1.07,1.07,6.88,93.65,Very Strong Potential
VirtuCloud68,Retail,SaaS,Small,23800,4,7,A mobile-first SaaS platform targeting small enterprises.,95.0,1,1.85,1.85,1.85,1.85,1.85,5.92,95.0,Very Strong Potential
IlluminateVentures36,Real Estate,SaaS,Small,12902,4,4,A cutting-edge SaaS infrastructure serving small market needs.,93.86,1,0.0,0.0,0.0,0.0,0.0,6.1,93.86,Very Strong Potential
DeltaVentures47,Technology,Franchise,Medium,297610,11,3,A cutting-edge Franchise solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.73,95.0,Very Strong Potential
ZenZephyr45,Entertainment,Franchise,Medium,209062,43,1,A blockchain-enabled Franchise toolkit serving medium market needs.,94.24,1,0.0,0.0,0.0,0.0,0.0,4.96,94.24,Very Strong Potential
TrekWave85,Education,Marketplace,Small,606960,3,11,An AI-powered Marketplace solution targeting small enterprises.,92.89,1,0.0,0.0,0.0,0.0,0.0,6.82,92.89,Very Strong Potential
QuantumWave86,Finance,SaaS,Medium,372427,60,15,A blockchain-enabled SaaS platform targeting medium enterprises.,93.88,1,0.0,0.0,0.0,0.0,0.0,5.92,93.88,Very Strong Potential
AlphaKinetic17,Finance,B2G,Large,125002,199,18,A next-generation B2G ecosystem serving large market needs.,94.6,1,0.0,0.0,0.0,0.0,0.0,5.38,94.6,Very Strong Potential
TauSystems21,Energy,Marketplace,Small,180028,2,8,A next-generation Marketplace infrastructure serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.41,95.0,Very Strong Potential
NovaSync47,Healthcare,Marketplace,Medium,94506,8,3,A blockchain-enabled Marketplace solution targeting medium enterprises.,95.0,1,1.11,1.11,1.11,1.11,1.11,5.55,95.0,Very Strong Potential
ThetaSync71,Agriculture,Subscription,Small,730816,15,8,A blockchain-enabled Subscription toolkit serving small market needs.,95.0,1,0.45,0.45,0.45,0.45,0.45,5.23,95.0,Very Strong Potential
EmeraldCore45,Technology,B2B,Small,24643,27,2,An innovative B2B toolkit serving small market needs.,94.9,1,0.0,0.0,0.0,0.0,0.0,4.13,94.9,Very Strong Potential
LambdaCloud79,Technology,Freemium,Medium,43629,190,1,A cutting-edge Freemium toolkit targeting medium enterprises.,93.13,1,0.0,0.0,0.0,0.0,0.0,6.24,93.13,Very Strong Potential
TauWave48,Technology,C2C,Small,1646327,248,2,An AI-powered C2C solution serving small market needs.,95.0,1,1.99,1.99,1.99,1.99,1.99,5.99,95.0,Very Strong Potential
NexusGroup42,Healthcare,Subscription,Medium,392303,16,15,A data-driven Subscription solution targeting medium enterprises.,95.0,1,1.18,1.18,1.18,1.18,1.18,5.59,95.0,Very Strong Potential
GammaWorks42,Transportation,Franchise,Medium,122352,5,6,A mobile-first Franchise service targeting medium enterprises.,92.69,1,0.42,0.42,0.42,0.42,0.42,7.52,92.69,Very Strong Potential
SonicWorks82,Technology,Franchise,Small,18763,4,8,A next-generation Franchise ecosystem targeting small enterprises.,94.58,1,0.0,0.0,0.0,0.0,0.0,5.28,94.58,Very Strong Potential
UpsilonPartners96,Finance,Franchise,Small,704946,3,8,An AI-powered Franchise toolkit serving small market needs.,95.0,1,0.58,0.58,0.58,0.58,0.58,5.29,95.0,Very Strong Potential
AstraZephyr26,Retail,Franchise,Small,272215,27,1,A cutting-edge Franchise ecosystem serving small market needs.,93.98,1,0.16,0.16,0.16,0.16,0.16,6.1,93.98,Very Strong Potential
PhiSync13,Manufacturing,Subscription,Large,753519,3,6,An AI-powered Subscription toolkit targeting large enterprises.,94.54,1,0.0,0.0,0.0,0.0,0.0,5.02,94.54,Very Strong Potential
LighthouseKinetic67,Healthcare,C2C,Medium,457254,4,5,A next-generation C2C service serving medium market needs.,95.0,1,0.29,0.29,0.29,0.29,0.29,5.14,95.0,Very Strong Potential
AlphaLabs88,Finance,B2G,Large,16029248,50,4,A blockchain-enabled B2G service targeting large enterprises.,95.0,1,0.13,0.13,0.13,0.13,0.13,5.07,95.0,Very Strong Potential
VistaTech77,E-commerce,Marketplace,Small,47451157,17,9,A cutting-edge Marketplace toolkit serving small market needs.,95.0,1,1.08,1.08,1.08,1.08,1.08,5.54,95.0,Very Strong Potential
ThetaAI43,E-commerce,Marketplace,Large,125599,7,5,A cutting-edge Marketplace ecosystem targeting large enterprises.,95.0,1,0.2,0.2,0.2,0.2,0.2,5.1,95.0,Very Strong Potential
AstraGroup88,Transportation,Direct Sales,Medium,744940,56,8,A data-driven Direct Sales solution targeting medium enterprises.,95.0,1,0.94,0.94,0.94,0.94,0.94,5.47,95.0,Very Strong Potential
ThetaTech86,E-commerce,SaaS,Medium,4326086,1,8,A data-driven SaaS solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.38,95.0,Very Strong Potential
AlphaKinetic92,Technology,B2B,Medium,372163,81,6,A cloud-based B2B toolkit serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,5.0,95.0,Very Strong Potential
VistaZephyr92,Healthcare,Franchise,Small,50620,286,6,A cloud-based Franchise toolkit targeting small enterprises.,93.9,1,0.0,0.0,0.0,0.0,0.0,5.12,93.9,Very Strong Potential
AstraSystems61,Technology,Direct Sales,Large,191043,20,8,An AI-powered Direct Sales solution serving large market needs.,94.05,1,0.74,0.74,0.74,0.74,0.74,6.32,94.05,Very Strong Potential
EpsilonKinetic50,Finance,B2B,Small,47860,5,13,A cloud-based B2B solution serving small market needs.,92.71,1,0.36,0.36,0.36,0.36,0.36,7.48,92.71,Very Strong Potential
MuSync59,E-commerce,Advertising,Medium,81530,20,4,A cutting-edge Advertising service serving medium market needs.,94.34,1,0.0,0.0,0.0,0.0,0.0,5.51,94.34,Very Strong Potential
VertexSolutions32,Finance,Freemium,Small,11933,8,4,A blockchain-enabled Freemium ecosystem targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.98,95.0,Very Strong Potential
OmicronCeleste77,Education,Franchise,Small,146627,11,7,A cloud-based Franchise infrastructure serving small market needs.,95.0,1,0.51,0.51,0.51,0.51,0.51,5.26,95.0,Very Strong Potential
PiDynamics37,Technology,Subscription,Medium,710754,9,4,A cutting-edge Subscription ecosystem targeting medium enterprises.,94.36,1,0.71,0.71,0.71,0.71,0.71,6.0,94.36,Very Strong Potential
KappaFlow56,Real Estate,B2B,Medium,113199,48,7,A data-driven B2B service serving medium market needs.,93.03,1,0.0,0.0,0.0,0.0,0.0,6.28,93.03,Very Strong Potential
OmicronVentures81,Energy,B2C,Small,141303,14,8,A mobile-first B2C infrastructure serving small market needs.,92.63,1,0.41,0.41,0.41,0.41,0.41,7.58,92.63,Very Strong Potential
PulseVentures95,Retail,Subscription,Medium,1296009,1,9,A next-generation Subscription service serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.89,95.0,Very Strong Potential
EpsilonWave71,Entertainment,SaaS,Medium,3250049,2,3,A mobile-first SaaS ecosystem targeting medium enterprises.,94.78,1,1.94,1.94,1.94,1.94,1.94,6.18,94.78,Very Strong Potential
DeltaNebula12,E-commerce,Franchise,Medium,914034,220,11,A next-generation Franchise platform targeting medium enterprises.,94.98,1,1.69,1.69,1.69,1.69,1.69,5.86,94.98,Very Strong Potential
LambdaPartners26,Food & Beverage,B2C,Medium,473381,20,5,A data-driven B2C solution targeting medium enterprises.,93.5,1,1.51,1.51,1.51,1.51,1.51,7.25,93.5,Very Strong Potential
AstraInnovations38,Technology,Marketplace,Medium,128478,1,9,A blockchain-enabled Marketplace infrastructure serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.93,95.0,Very Strong Potential
NexusData84,Healthcare,Direct Sales,Medium,27623,22,3,A data-driven Direct Sales service targeting medium enterprises.,92.52,1,1.56,1.56,1.56,1.56,1.56,8.26,92.52,Very Strong Potential
AlphaSystems40,E-commerce,Franchise,Medium,980077,1,10,A cutting-edge Franchise ecosystem serving medium market needs.,95.0,1,1.96,1.96,1.96,1.96,1.96,5.98,95.0,Very Strong Potential
TauSolutions15,Manufacturing,Subscription,Medium,8805553,9,15,A mobile-first Subscription service targeting medium enterprises.,94.03,1,0.46,0.46,0.46,0.46,0.46,6.2,94.03,Very Strong Potential
KappaSync22,E-commerce,C2C,Small,670662,1,11,A blockchain-enabled C2C service targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.85,95.0,Very Strong Potential
ZenPartners59,Energy,B2B,Medium,62300,6,21,An innovative B2B ecosystem targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.27,95.0,Very Strong Potential
